test_index,image_id,source_path,source_record_index,true_class,vit_scratch_predicted_class,vit_scratch_confidence,vit_scratch_correct,vit_scratch_failure_image,mamba_scratch_predicted_class,mamba_scratch_confidence,mamba_scratch_correct,mamba_scratch_failure_image,vit_pretrained_finetuned_predicted_class,vit_pretrained_finetuned_confidence,vit_pretrained_finetuned_correct,vit_pretrained_finetuned_failure_image,mamba_kd_from_scratch_vit_predicted_class,mamba_kd_from_scratch_vit_confidence,mamba_kd_from_scratch_vit_correct,mamba_kd_from_scratch_vit_failure_image,mamba_kd_from_pretrained_vit_predicted_class,mamba_kd_from_pretrained_vit_confidence,mamba_kd_from_pretrained_vit_correct,mamba_kd_from_pretrained_vit_failure_image,failure_count,failed_models,failed_three_or_more,failed_all_models,scratch_pair_teacher_failed_student_passed,scratch_pair_student_failed_teacher_passed,pretrained_pair_teacher_failed_student_passed,pretrained_pair_student_failed_teacher_passed
5669,cifar10_test_05669,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5669,airplane,automobile,0.7335841655731201,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05669_true-airplane_pred-automobile.png,ship,0.4735185205936432,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05669_true-airplane_pred-ship.png,airplane,1.0,True,,automobile,0.5969813466072083,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05669_true-airplane_pred-automobile.png,airplane,1.0,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5690,cifar10_test_05690,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5690,horse,deer,0.8717360496520996,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05690_true-horse_pred-deer.png,deer,0.9998512268066406,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05690_true-horse_pred-deer.png,dog,0.9942378997802734,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/05690_true-horse_pred-dog.png,horse,0.6654988527297974,True,,deer,0.998551070690155,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05690_true-horse_pred-deer.png,4,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_pretrained_vit,True,False,True,False,False,False
5714,cifar10_test_05714,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5714,bird,frog,0.9981120824813843,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05714_true-bird_pred-frog.png,frog,0.4267669916152954,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05714_true-bird_pred-frog.png,bird,1.0,True,,frog,0.9539014101028442,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05714_true-bird_pred-frog.png,bird,0.9948244094848633,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5730,cifar10_test_05730,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5730,dog,cat,0.6702409386634827,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05730_true-dog_pred-cat.png,deer,0.9028696417808533,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05730_true-dog_pred-deer.png,dog,0.9999927282333374,True,,deer,0.9898505210876465,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05730_true-dog_pred-deer.png,deer,0.5926158428192139,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05730_true-dog_pred-deer.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5749,cifar10_test_05749,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5749,dog,deer,0.7591788172721863,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05749_true-dog_pred-deer.png,dog,0.7992525100708008,True,,dog,0.9999039173126221,True,,cat,0.8123565912246704,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05749_true-dog_pred-cat.png,cat,0.9799361228942871,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05749_true-dog_pred-cat.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5806,cifar10_test_05806,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5806,airplane,ship,0.9995074272155762,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05806_true-airplane_pred-ship.png,airplane,0.9919878244400024,True,,airplane,0.9999991655349731,True,,ship,0.9208094477653503,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05806_true-airplane_pred-ship.png,ship,0.9995105266571045,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05806_true-airplane_pred-ship.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5808,cifar10_test_05808,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5808,dog,horse,0.8927471041679382,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05808_true-dog_pred-horse.png,horse,0.9992671608924866,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05808_true-dog_pred-horse.png,dog,0.99997878074646,True,,cat,0.7881542444229126,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05808_true-dog_pred-cat.png,dog,0.9268940687179565,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5812,cifar10_test_05812,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5812,deer,cat,0.9998233914375305,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05812_true-deer_pred-cat.png,deer,0.5486522316932678,True,,deer,0.9999992847442627,True,,cat,0.9677417278289795,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05812_true-deer_pred-cat.png,cat,0.9930312633514404,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05812_true-deer_pred-cat.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5830,cifar10_test_05830,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5830,dog,dog,0.957664966583252,True,,cat,0.7279613614082336,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05830_true-dog_pred-cat.png,cat,0.9998767375946045,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/05830_true-dog_pred-cat.png,cat,0.7727850079536438,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05830_true-dog_pred-cat.png,cat,0.9998770952224731,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05830_true-dog_pred-cat.png,4,mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,False
5855,cifar10_test_05855,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5855,horse,bird,0.5418616533279419,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05855_true-horse_pred-bird.png,bird,0.9999992847442627,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05855_true-horse_pred-bird.png,horse,0.9999997615814209,True,,bird,0.995536208152771,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05855_true-horse_pred-bird.png,horse,0.9997877478599548,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5856,cifar10_test_05856,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5856,cat,dog,0.8444895148277283,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05856_true-cat_pred-dog.png,dog,0.6606257557868958,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05856_true-cat_pred-dog.png,cat,0.999997615814209,True,,dog,0.7100552916526794,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05856_true-cat_pred-dog.png,cat,0.9895002245903015,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5864,cifar10_test_05864,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5864,truck,automobile,0.5395998358726501,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05864_true-truck_pred-automobile.png,automobile,0.6594783663749695,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05864_true-truck_pred-automobile.png,automobile,0.9999951124191284,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/05864_true-truck_pred-automobile.png,automobile,0.9492861032485962,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05864_true-truck_pred-automobile.png,automobile,0.9973599314689636,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05864_true-truck_pred-automobile.png,5,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,True,False,False,False,False
5881,cifar10_test_05881,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5881,cat,dog,0.9951530694961548,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05881_true-cat_pred-dog.png,dog,0.9941391944885254,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05881_true-cat_pred-dog.png,dog,0.5298681259155273,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/05881_true-cat_pred-dog.png,dog,0.9999313354492188,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05881_true-cat_pred-dog.png,dog,1.0,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05881_true-cat_pred-dog.png,5,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,True,False,False,False,False
5896,cifar10_test_05896,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5896,ship,truck,0.9973345994949341,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05896_true-ship_pred-truck.png,ship,0.8290268182754517,True,,ship,0.9998527765274048,True,,truck,0.6875883340835571,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05896_true-ship_pred-truck.png,automobile,0.8273557424545288,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05896_true-ship_pred-automobile.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5900,cifar10_test_05900,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5900,deer,cat,0.9831185936927795,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05900_true-deer_pred-cat.png,horse,0.9718167781829834,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05900_true-deer_pred-horse.png,deer,0.9999947547912598,True,,cat,0.994669497013092,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05900_true-deer_pred-cat.png,deer,0.5290274620056152,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
5908,cifar10_test_05908,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5908,cat,bird,0.9936791062355042,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05908_true-cat_pred-bird.png,bird,0.9916312098503113,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05908_true-cat_pred-bird.png,cat,0.9999716281890869,True,,frog,0.6997803449630737,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05908_true-cat_pred-frog.png,bird,0.9999974966049194,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05908_true-cat_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5910,cifar10_test_05910,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5910,bird,dog,0.857002854347229,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05910_true-bird_pred-dog.png,cat,0.7291797399520874,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05910_true-bird_pred-cat.png,bird,0.9999996423721313,True,,dog,0.7596725821495056,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05910_true-bird_pred-dog.png,cat,0.9911295175552368,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05910_true-bird_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5915,cifar10_test_05915,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5915,dog,cat,0.999118983745575,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05915_true-dog_pred-cat.png,dog,0.5141743421554565,True,,dog,0.9999954700469971,True,,cat,0.6139912605285645,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05915_true-dog_pred-cat.png,cat,0.9863337874412537,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05915_true-dog_pred-cat.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5917,cifar10_test_05917,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5917,cat,bird,0.9945003986358643,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05917_true-cat_pred-bird.png,bird,0.9999114274978638,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05917_true-cat_pred-bird.png,cat,0.9999974966049194,True,,bird,0.9993005990982056,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05917_true-cat_pred-bird.png,bird,0.9999986886978149,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05917_true-cat_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5924,cifar10_test_05924,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5924,deer,frog,0.8685404062271118,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05924_true-deer_pred-frog.png,bird,0.8272802829742432,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05924_true-deer_pred-bird.png,deer,0.9999996423721313,True,,bird,0.5142345428466797,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05924_true-deer_pred-bird.png,bird,0.9999849796295166,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05924_true-deer_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5930,cifar10_test_05930,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5930,dog,bird,0.9235413074493408,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/05930_true-dog_pred-bird.png,bird,0.9943788647651672,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05930_true-dog_pred-bird.png,dog,0.9999997615814209,True,,bird,0.791042149066925,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05930_true-dog_pred-bird.png,bird,0.8923872709274292,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05930_true-dog_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
5986,cifar10_test_05986,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,5986,cat,cat,0.8290464878082275,True,,dog,0.6184249520301819,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/05986_true-cat_pred-dog.png,cat,0.9998466968536377,True,,dog,0.9742237329483032,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/05986_true-cat_pred-dog.png,dog,0.9965447783470154,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/05986_true-cat_pred-dog.png,3,mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,True
6008,cifar10_test_06008,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6008,cat,bird,0.7859525084495544,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06008_true-cat_pred-bird.png,bird,0.9914392232894897,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06008_true-cat_pred-bird.png,cat,0.9999983310699463,True,,bird,0.9893354773521423,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06008_true-cat_pred-bird.png,bird,0.9696612358093262,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06008_true-cat_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
6014,cifar10_test_06014,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6014,dog,horse,0.9781694412231445,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06014_true-dog_pred-horse.png,horse,0.9625535607337952,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06014_true-dog_pred-horse.png,dog,0.9999796152114868,True,,horse,0.820861279964447,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06014_true-dog_pred-horse.png,deer,0.6003508567810059,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06014_true-dog_pred-deer.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
6016,cifar10_test_06016,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6016,deer,frog,0.9999520778656006,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06016_true-deer_pred-frog.png,frog,0.9992977380752563,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06016_true-deer_pred-frog.png,deer,0.9999982118606567,True,,frog,0.9999161958694458,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06016_true-deer_pred-frog.png,frog,0.8153507113456726,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06016_true-deer_pred-frog.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
6051,cifar10_test_06051,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6051,deer,horse,0.9833481907844543,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06051_true-deer_pred-horse.png,horse,0.4312305152416229,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06051_true-deer_pred-horse.png,deer,0.9999997615814209,True,,horse,0.43465957045555115,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06051_true-deer_pred-horse.png,deer,0.8596935868263245,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
6064,cifar10_test_06064,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6064,dog,dog,0.8747546076774597,True,,cat,0.9999585151672363,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06064_true-dog_pred-cat.png,dog,0.9999986886978149,True,,cat,0.6842312216758728,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06064_true-dog_pred-cat.png,cat,0.9816998839378357,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06064_true-dog_pred-cat.png,3,mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,True
6068,cifar10_test_06068,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6068,dog,cat,0.9559948444366455,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06068_true-dog_pred-cat.png,cat,0.5565109252929688,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06068_true-dog_pred-cat.png,dog,0.999996542930603,True,,cat,0.985217273235321,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06068_true-dog_pred-cat.png,cat,0.9995601773262024,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06068_true-dog_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
6070,cifar10_test_06070,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6070,ship,ship,0.899524450302124,True,,truck,0.999337375164032,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06070_true-ship_pred-truck.png,ship,0.9999963045120239,True,,truck,0.7250798940658569,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06070_true-ship_pred-truck.png,truck,0.9992488026618958,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06070_true-ship_pred-truck.png,3,mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,True
6083,cifar10_test_06083,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,6083,bird,cat,0.627900242805481,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/06083_true-bird_pred-cat.png,cat,0.9985145926475525,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/06083_true-bird_pred-cat.png,bird,1.0,True,,truck,0.533932626247406,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/06083_true-bird_pred-truck.png,cat,0.8219899535179138,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/06083_true-bird_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
